ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
ENSG00000236608	EIF4A1P6	13	60636888	60638097	gene
ENSG00000235472	EIF4A1P7	13	28598833	28600052	gene
ENSG00000213484	EIF4A1P8	10	92136875	92138370	gene
ENSG00000262953	EIF4A1P9	17	2586330	2587866	gene
ENSG00000156976	EIF4A2	3	186783205	186789897	gene
ENSG00000267336	EIF4A2P1	18	12912844	12913906	gene
ENSG00000227382	EIF4A2P2	10	73199826	73201225	gene
ENSG00000254589	EIF4A2P3	11	58242043	58243097	gene
ENSG00000224781	EIF4A2P4	X	52832704	52833899	gene
ENSG00000255490	EIF4A2P5	11	32085111	32085712	gene
ENSG00000141543	EIF4A3	17	80134369	80147151	gene
ENSG00000266181	EIF4A3P1	18	24522273	24522919	gene
ENSG00000063046	EIF4B	12	53006282	53042215	gene
ENSG00000259019	EIF4BP1	14	44077534	44077884	gene
ENSG00000228753	EIF4BP2	10	21028999	21030792	gene
ENSG00000224546	EIF4BP3	9	96146007	96147856	gene
ENSG00000229572	EIF4BP4	3	42340588	42342367	gene
ENSG00000261336	EIF4BP5	16	47565090	47566884	gene
ENSG00000197258	EIF4BP6	7	104667749	104669576	gene
ENSG00000225031	EIF4BP7	X	111619677	111621489	gene
ENSG00000243918	EIF4BP8	3	122660613	122662438	gene
ENSG00000237294	EIF4BP9	X	66074835	66076347	gene
ENSG00000151247	EIF4E	4	98879276	98929133	gene
ENSG00000175766	EIF4E1B	5	176630618	176646644	gene
ENSG00000135930	EIF4E2	2	232550674	232583644	gene
ENSG00000213384	EIF4E2P1	20	20659710	20659964	gene
ENSG00000244157	EIF4E2P2	3	115279125	115279860	gene
ENSG00000163412	EIF4E3	3	71675414	71754773	gene
ENSG00000187840	EIF4EBP1	8	38030534	38060365	gene
ENSG00000258870	EIF4EBP1P1	14	21419620	21419960	gene
ENSG00000148730	EIF4EBP2	10	70404145	70428618	gene
ENSG00000233711	EIF4EBP2P1	20	43423196	43423538	gene
ENSG00000260282	EIF4EBP2P2	15	42581156	42581488	gene
ENSG00000220505	EIF4EBP2P3	6	98179499	98179832	gene
ENSG00000243056	EIF4EBP3	5	140547662	140549576	gene
ENSG00000184708	EIF4ENIF1	22	31436977	31496108	gene
ENSG00000233578	EIF4EP1	20	5548840	5549481	gene
ENSG00000229944	EIF4EP2	17	49424269	49424922	gene
ENSG00000244199	EIF4EP3	3	182460417	182461072	gene
ENSG00000232968	EIF4EP4	7	81463036	81463613	gene
ENSG00000214366	EIF4EP5	8	14309033	14309672	gene
ENSG00000114867	EIF4G1	3	184314495	184335358	gene
ENSG00000110321	EIF4G2	11	10797050	10808940	gene
ENSG00000075151	EIF4G3	1	20806292	21176888	gene
ENSG00000106682	EIF4H	7	74174231	74197122	gene
ENSG00000233830	EIF4HP1	7	27458163	27458849	gene
ENSG00000237977	EIF4HP2	22	30902219	30902781	gene
ENSG00000100664	EIF5	14	103333544	103345025	gene
ENSG00000132507	EIF5A	17	7306999	7312463	gene
ENSG00000163577	EIF5A2	3	170888418	170908644	gene
ENSG00000260576	EIF5A2P1	15	72041194	72041653	gene
ENSG00000253626	EIF5AL1	10	79512533	79516440	gene
ENSG00000267679	EIF5AP2	17	78157403	78159135	gene
ENSG00000267346	EIF5AP3	19	45128569	45129030	gene
ENSG00000234743	EIF5AP4	10	80247219	80247683	gene
ENSG00000158417	EIF5B	2	99337371	99401326	gene
ENSG00000215319	EIF5P1	X	9818239	9819469	gene
ENSG00000275800	EIF5P2	X	19496378	19497721	gene
ENSG00000242372	EIF6	20	35278907	35284985	gene
ENSG00000032389	EIPR1	2	3188925	3377830	gene
ENSG00000224885	EIPR1-IT1	2	3298341	3301465	gene
ENSG00000141642	ELAC1	18	50967991	50988121	gene
ENSG00000006744	ELAC2	17	12991612	13018065	gene
ENSG00000197561	ELANE	19	851014	856247	gene
ENSG00000116299	ELAPOR1	1	109113679	109206781	gene
ENSG00000164659	ELAPOR2	7	86876906	87059654	gene
ENSG00000066044	ELAVL1	19	7958573	8005659	gene
ENSG00000107105	ELAVL2	9	23690104	23826337	gene
ENSG00000196361	ELAVL3	19	11451326	11481046	gene
ENSG00000162374	ELAVL4	1	50024029	50203772	gene
ENSG00000237337	ELAVL4-AS1	1	50174306	50175868	gene
ENSG00000280890	ELDR	7	55235965	55255635	gene
ENSG00000120690	ELF1	13	40931924	41061440	gene
ENSG00000109381	ELF2	4	139028112	139177218	gene
ENSG00000234345	ELF2P1	X	103910305	103911352	gene
ENSG00000232743	ELF2P3	9	87816465	87817970	gene
ENSG00000225406	ELF2P4	2	185547135	185547818	gene
ENSG00000163435	ELF3	1	202007945	202017183	gene
ENSG00000234678	ELF3-AS1	1	201995696	202010463	gene
ENSG00000102034	ELF4	X	130063955	130110716	gene
ENSG00000135374	ELF5	11	34478791	34525193	gene
ENSG00000225968	ELFN1	7	1688119	1747954	gene
ENSG00000236081	ELFN1-AS1	7	1738630	1742291	gene
ENSG00000166897	ELFN2	22	37367960	37427479	gene
ENSG00000126767	ELK1	X	47635521	47650604	gene
ENSG00000234359	ELK1P1	7	45391626	45392205	gene
ENSG00000213140	ELK2AP	14	105672308	105673314	gene
ENSG00000234402	ELK2BP	14	105546610	105549694	gene
ENSG00000111145	ELK3	12	96194375	96269824	gene
ENSG00000158711	ELK4	1	205597556	205632011	gene
ENSG00000105656	ELL	19	18442663	18522116	gene
ENSG00000118985	ELL2	5	95885098	95961851	gene
ENSG00000227295	ELL2P1	1	158175850	158177755	gene
ENSG00000251051	ELL2P2	4	132367786	132368479	gene
ENSG00000234765	ELL2P3	13	68289679	68291280	gene
ENSG00000226388	ELL2P4	X	146553728	146555765	gene
ENSG00000128886	ELL3	15	43772605	43777315	gene
ENSG00000155849	ELMO1	7	36852906	37449223	gene
ENSG00000224101	ELMO1-AS1	7	36997796	37013630	gene
ENSG00000062598	ELMO2	20	46366050	46432985	gene
ENSG00000276172	ELMO2P1	15	23083094	23121324	gene
ENSG00000102890	ELMO3	16	67199111	67204029	gene
ENSG00000110675	ELMOD1	11	107591091	107666779	gene
ENSG00000179387	ELMOD2	4	140524168	140553770	gene
ENSG00000115459	ELMOD3	2	85354394	85391752	gene
ENSG00000049540	ELN	7	74027789	74069907	gene
ENSG00000232415	ELN-AS1	7	74059576	74062284	gene
ENSG00000011007	ELOA	1	23743155	23762059	gene
ENSG00000206181	ELOA2	18	47032527	47035621	gene
ENSG00000275553	ELOA3CP	18	46968695	46969912	gene
ENSG00000236810	ELOA-AS1	1	23706901	23778296	gene
ENSG00000235640	ELOAP1	2	123695302	123697396	gene
ENSG00000103363	ELOB	16	2771414	2777280	gene
ENSG00000234152	ELOBP1	13	25365799	25366155	gene
ENSG00000255262	ELOBP2	11	130032866	130033220	gene
ENSG00000232285	ELOBP3	2	48780602	48780895	gene
ENSG00000234167	ELOBP4	10	34488583	34488878	gene
ENSG00000154582	ELOC	8	73939169	73972287	gene
ENSG00000234081	ELOCP10	Y	24006911	24007237	gene
ENSG00000227867	ELOCP11	Y	25991241	25991572	gene
ENSG00000230412	ELOCP12	Y	18068483	18068810	gene
ENSG00000225716	ELOCP13	Y	18440797	18441125	gene
ENSG00000228193	ELOCP14	Y	18787750	18788080	gene
ENSG00000232029	ELOCP15	Y	22068820	22069151	gene
ENSG00000227915	ELOCP16	Y	23678504	23678835	gene
ENSG00000232695	ELOCP17	Y	25860943	25861268	gene
ENSG00000237622	ELOCP18	1	68375327	68375663	gene
ENSG00000241975	ELOCP19	1	88829102	88829419	gene
ENSG00000259838	ELOCP2	15	41557027	41557435	gene
ENSG00000229101	ELOCP20	1	115556826	115557475	gene
ENSG00000226186	ELOCP21	2	70955899	70956234	gene
ENSG00000255006	ELOCP22	11	120619934	120620267	gene
ENSG00000224686	ELOCP23	13	78488182	78488513	gene
ENSG00000228410	ELOCP24	X	155978992	155979325	gene
ENSG00000236599	ELOCP26	Y	18178932	18179260	gene
ENSG00000265545	ELOCP27	18	4459230	4459458	gene
ENSG00000105694	ELOCP28	19	2538112	2538754	gene
ENSG00000267418	ELOCP29	19	9182369	9183048	gene
ENSG00000229919	ELOCP3	10	10174230	10174577	gene
ENSG00000223746	ELOCP30	10	43741437	43742350	gene
ENSG00000256021	ELOCP31	12	21447545	21448314	gene
ENSG00000257465	ELOCP32	12	117245551	117246164	gene
ENSG00000271278	ELOCP33	4	39932454	39933561	gene
ENSG00000270535	ELOCP34	Y	25662900	25663226	gene
ENSG00000271595	ELOCP35	Y	17464879	17465214	gene
ENSG00000225896	ELOCP36	Y	17726752	17727080	gene
ENSG00000232924	ELOCP4	Y	9230915	9231247	gene
ENSG00000271123	ELOCP5	Y	21631683	21632015	gene
ENSG00000225740	ELOCP6	Y	17837201	17837528	gene
ENSG00000230377	ELOCP7	Y	18532326	18532656	gene
ENSG00000234131	ELOCP8	Y	22517242	22517573	gene
ENSG00000231540	ELOCP9	Y	23808821	23809059	gene
ENSG00000130165	ELOF1	19	11551147	11559236	gene
ENSG00000066322	ELOVL1	1	43363398	43368074	gene
ENSG00000197977	ELOVL2	6	10980759	11044305	gene
ENSG00000230314	ELOVL2-AS1	6	11043482	11079154	gene
ENSG00000119915	ELOVL3	10	102226299	102229589	gene
ENSG00000118402	ELOVL4	6	79914814	79947553	gene
ENSG00000012660	ELOVL5	6	53267398	53349179	gene
ENSG00000170522	ELOVL6	4	110045846	110199199	gene
ENSG00000164181	ELOVL7	5	60751791	60844274	gene
ENSG00000070061	ELP1	9	108866898	108934328	gene
ENSG00000134759	ELP2	18	36129444	36180557	gene
ENSG00000134014	ELP3	8	28089673	28191156	gene
ENSG00000109911	ELP4	11	31509755	31790324	gene
ENSG00000170291	ELP5	17	7251416	7259940	gene
ENSG00000163832	ELP6	3	47495640	47513712	gene
ENSG00000169393	ELSPBP1	19	47994632	48025154	gene
ENSG00000170571	EMB	5	50396192	50443248	gene
ENSG00000231752	EMBP1	1	121519112	121575702	gene
ENSG00000127463	EMC1	1	19215660	19251527	gene
ENSG00000161671	EMC10	19	50476400	50490871	gene
ENSG00000230424	EMC1-AS1	1	19210501	19240704	gene
ENSG00000104412	EMC2	8	108443601	108489196	gene
ENSG00000125037	EMC3	3	9962537	10011116	gene
ENSG00000180385	EMC3-AS1	3	9986893	10006990	gene
ENSG00000128463	EMC4	15	34225013	34230156	gene
ENSG00000127774	EMC6	17	3668812	3669668	gene
ENSG00000134153	EMC7	15	34084017	34101862	gene
ENSG00000131148	EMC8	16	85771758	85799608	gene
ENSG00000100908	EMC9	14	24138959	24141591	gene
ENSG00000164035	EMCN	4	100395341	100880126	gene
ENSG00000102119	EMD	X	154379273	154381574	gene
ENSG00000154920	EME1	17	50373220	50381483	gene
ENSG00000197774	EME2	16	1772810	1781708	gene
ENSG00000126749	EMG1	12	6970913	6997428	gene
ENSG00000186998	EMID1	22	29205896	29259597	gene
ENSG00000138080	EMILIN1	2	27078615	27086403	gene
ENSG00000132205	EMILIN2	18	2847006	2916003	gene
ENSG00000183798	EMILIN3	20	41359962	41366818	gene
ENSG00000066629	EML1	14	99737693	99942060	gene
ENSG00000125746	EML2	19	45606994	45645602	gene
ENSG00000267757	EML2-AS1	19	45641494	45642840	gene
ENSG00000149499	EML3	11	62602218	62612775	gene
ENSG00000143924	EML4	2	42169353	42332548	gene
ENSG00000224875	EML4-AS1	2	42143238	42170301	gene
ENSG00000165521	EML5	14	88612431	88792752	gene
ENSG00000214595	EML6	2	54723499	54972025	gene
ENSG00000231334	EML6-AS1	2	54747103	54750473	gene
ENSG00000134531	EMP1	12	13196723	13219941	gene
ENSG00000213853	EMP2	16	10528422	10580632	gene
ENSG00000231655	EMP2P1	2	26140263	26141264	gene
ENSG00000142227	EMP3	19	48321509	48330553	gene
ENSG00000232445	EMSLR	7	101308270	101314800	gene
ENSG00000158636	EMSY	11	76444923	76553025	gene
ENSG00000135638	EMX1	2	72916260	72936071	gene
ENSG00000170370	EMX2	10	117542445	117549546	gene
ENSG00000229847	EMX2OS	10	117473215	117545068	gene
ENSG00000163064	EN1	2	118842171	118847648	gene
ENSG00000164778	EN2	7	155458129	155464831	gene
ENSG00000154380	ENAH	1	225486835	225653142	gene
ENSG00000132464	ENAM	4	70628744	70646824	gene
ENSG00000171617	ENC1	5	74627406	74641424	gene
ENSG00000149218	ENDOD1	11	95089846	95132645	gene
ENSG00000167136	ENDOG	9	128818500	128822676	gene
ENSG00000111405	ENDOU	12	47709734	47725567	gene
ENSG00000173818	ENDOV	17	80415165	80438086	gene
ENSG00000106991	ENG	9	127815013	127854658	gene
ENSG00000167280	ENGASE	17	79074824	79088599	gene
ENSG00000168913	ENHO	9	34521043	34522990	gene
ENSG00000124074	ENKD1	16	67662945	67667265	gene
ENSG00000151023	ENKUR	10	24981979	25062279	gene
ENSG00000074800	ENO1	1	8861000	8879190	gene
ENSG00000230679	ENO1-AS1	1	8878835	8879894	gene
ENSG00000244457	ENO1P1	1	236483165	236484468	gene
ENSG00000258739	ENO1P2	15	92420860	92422735	gene
ENSG00000243986	ENO1P3	3	124862094	124863317	gene
ENSG00000241790	ENO1P4	2	201621646	201623430	gene
ENSG00000111674	ENO2	12	6913745	6923698	gene
ENSG00000108515	ENO3	17	4948092	4957131	gene
ENSG00000188316	ENO4	10	116849499	116911788	gene
ENSG00000145293	ENOPH1	4	82430590	82461177	gene
ENSG00000132199	ENOSF1	18	670318	712662	gene
ENSG00000120658	ENOX1	13	43213518	43786908	gene
ENSG00000233821	ENOX1-AS1	13	43543918	43548056	gene
ENSG00000238189	ENOX1-AS2	13	43458465	43459484	gene
ENSG00000165675	ENOX2	X	130622325	130903234	gene
ENSG00000138792	ENPEP	4	110365733	110565285	gene
ENSG00000197594	ENPP1	6	131808016	131895155	gene
ENSG00000136960	ENPP2	8	119557086	119673453	gene
ENSG00000154269	ENPP3	6	131628442	131747418	gene
ENSG00000001561	ENPP4	6	46129989	46146688	gene
ENSG00000112796	ENPP5	6	46159185	46170980	gene
ENSG00000164303	ENPP6	4	184088706	184221230	gene
ENSG00000182156	ENPP7	17	79730943	79742219	gene
ENSG00000249188	ENPP7P1	8	8154308	8216916	gene
ENSG00000249767	ENPP7P10	4	9079023	9141608	gene
ENSG00000250942	ENPP7P11	4	9677308	9677934	gene
ENSG00000254527	ENPP7P12	8	12205759	12206389	gene
ENSG00000261580	ENPP7P13	16	33769421	33769679	gene
ENSG00000273963	ENPP7P14	16	5110793	5148685	gene
ENSG00000239959	ENPP7P2	3	75446769	75491202	gene
ENSG00000248618	ENPP7P3	3	130167790	130168030	gene
ENSG00000241278	ENPP7P4	3	125848223	125909372	gene
ENSG00000256589	ENPP7P5	12	8254527	8308855	gene
ENSG00000255549	ENPP7P6	8	12448013	12511278	gene
ENSG00000273819	ENPP7P7	11	67812557	67873367	gene
ENSG00000255319	ENPP7P8	11	71711740	71781183	gene
ENSG00000250476	ENPP7P9	4	3967034	3967660	gene
ENSG00000143420	ENSA	1	150600851	150629612	gene
ENSG00000224274	ENSAP1	20	15619494	15619819	gene
ENSG00000259032	ENSAP2	14	82692704	82693055	gene
ENSG00000177261	ENSAP3	2	214697727	214698059	gene
ENSG00000083622	ENSG00000083622	7	117604791	117647415	gene
ENSG00000093100	ENSG00000093100	22	17787652	17811497	gene
ENSG00000100101	ENSG00000100101	22	37686414	37726503	gene
ENSG00000103200	ENSG00000103200	7	140435316	140435787	gene
ENSG00000106540	ENSG00000106540	7	39609717	39610280	gene
ENSG00000108516	ENSG00000108516	17	41334632	41335733	gene
ENSG00000108958	ENSG00000108958	17	1858039	1858446	gene
ENSG00000111780	ENSG00000111780	12	120438198	120460006	gene
ENSG00000111788	ENSG00000111788	12	9277235	9313241	gene
ENSG00000115934	ENSG00000115934	12	23181334	23251499	gene
ENSG00000121388	ENSG00000121388	13	19182038	19187618	gene
ENSG00000124593	ENSG00000124593	6	41780349	41790141	gene
ENSG00000124835	ENSG00000124835	2	237048599	237056167	gene
ENSG00000125695	ENSG00000125695	17	63702845	63752097	gene
ENSG00000131152	ENSG00000131152	16	87302876	87334273	gene
ENSG00000131484	ENSG00000131484	17	45533963	45534710	gene
ENSG00000132832	ENSG00000132832	20	44656451	44696096	gene
ENSG00000136315	ENSG00000136315	14	20919361	20920299	gene
ENSG00000137808	ENSG00000137808	15	68930504	69028889	gene
ENSG00000141979	ENSG00000141979	19	16479067	16628204	gene
ENSG00000142539	ENSG00000142539	19	50415799	50428409	gene
ENSG00000144785	ENSG00000144785	12	56285916	56316059	gene
ENSG00000145063	ENSG00000145063	2	11105317	11132821	gene
ENSG00000146722	ENSG00000146722	7	75391955	75395434	gene
ENSG00000150732	ENSG00000150732	1	188067298	188067525	gene
ENSG00000151303	ENSG00000151303	10	86992406	87010203	gene
ENSG00000159239	ENSG00000159239	2	74393836	74421662	gene
ENSG00000161103	ENSG00000161103	22	18846811	18861049	gene
ENSG00000161132	ENSG00000161132	22	20299760	20313216	gene
ENSG00000165121	ENSG00000165121	9	85805359	85849542	gene
ENSG00000166104	ENSG00000166104	15	62227896	62253235	gene
ENSG00000167046	ENSG00000167046	20	62640719	62643304	gene
ENSG00000167774	ENSG00000167774	19	8308283	8321379	gene
ENSG00000167807	ENSG00000167807	19	10305427	10316009	gene
ENSG00000167912	ENSG00000167912	8	59119040	59123478	gene
ENSG00000169164	ENSG00000169164	X	55654709	55657014	gene
ENSG00000169253	ENSG00000169253	9	108626833	108627150	gene
ENSG00000170089	ENSG00000170089	5	177809407	177950732	gene
ENSG00000170161	ENSG00000170161	9	62897368	62900104	gene
ENSG00000170409	ENSG00000170409	7	102327256	102329530	gene
ENSG00000170846	ENSG00000170846	4	6663396	6676755	gene
ENSG00000173357	ENSG00000173357	Y	8906224	8916073	gene
ENSG00000173366	ENSG00000173366	3	52221081	52231190	gene
ENSG00000173727	ENSG00000173727	11	65455258	65466720	gene
ENSG00000173862	ENSG00000173862	7	33725981	33728456	gene
ENSG00000173867	ENSG00000173867	15	88459501	88546585	gene
ENSG00000173966	ENSG00000173966	4	53575713	53576387	gene
ENSG00000174171	ENSG00000174171	15	41892777	41899528	gene
ENSG00000174977	ENSG00000174977	17	18650195	18651542	gene
ENSG00000175604	ENSG00000175604	16	12086746	12090302	gene
ENSG00000176043	ENSG00000176043	14	72929612	72929930	gene
ENSG00000176134	ENSG00000176134	9	64637845	64652556	gene
ENSG00000176183	ENSG00000176183	5	98338744	98339832	gene
ENSG00000176232	ENSG00000176232	7	63980385	63981477	gene
ENSG00000176320	ENSG00000176320	1	158197922	158203877	gene
ENSG00000176349	ENSG00000176349	7	1838586	1849931	gene
ENSG00000176515	ENSG00000176515	6	1079929	1104946	gene
ENSG00000176593	ENSG00000176593	19	58002061	58011232	gene
ENSG00000176868	ENSG00000176868	9	131497479	131500191	gene
ENSG00000176882	ENSG00000176882	13	49620314	49620646	gene
ENSG00000176984	ENSG00000176984	11	120168977	120171679	gene
ENSG00000177359	ENSG00000177359	12	31111652	31201235	gene
ENSG00000177418	ENSG00000177418	7	66556889	66557362	gene
ENSG00000177452	ENSG00000177452	1	63788721	63789304	gene
ENSG00000177596	ENSG00000177596	13	74412957	74419115	gene
ENSG00000177699	ENSG00000177699	15	78978889	78985926	gene
ENSG00000177725	ENSG00000177725	8	22169338	22171708	gene
ENSG00000177738	ENSG00000177738	5	43013060	43067452	gene
ENSG00000177788	ENSG00000177788	1	229256892	229271242	gene
ENSG00000178107	ENSG00000178107	14	21108043	21116703	gene
ENSG00000178412	ENSG00000178412	18	79638928	79679745	gene
ENSG00000178636	ENSG00000178636	4	119192773	119212644	gene
ENSG00000178715	ENSG00000178715	1	15828232	15828669	gene
ENSG00000178836	ENSG00000178836	2	233754305	233755345	gene
ENSG00000179028	ENSG00000179028	X	52199840	52203235	gene
ENSG00000179038	ENSG00000179038	11	67195569	67197167	gene
ENSG00000179066	ENSG00000179066	19	35090930	35113664	gene
ENSG00000179131	ENSG00000179131	7	66914581	66914943	gene
ENSG00000179253	ENSG00000179253	20	61717506	61719748	gene
ENSG00000179342	ENSG00000179342	7	66505155	66506223	gene
ENSG00000179577	ENSG00000179577	8	104419512	104421500	gene
ENSG00000179755	ENSG00000179755	16	35021749	35024229	gene
ENSG00000180015	ENSG00000180015	4	188738373	188739494	gene
ENSG00000180019	ENSG00000180019	7	112446086	112446375	gene
ENSG00000180211	ENSG00000180211	6	39958414	39958833	gene
ENSG00000180458	ENSG00000180458	19	37545470	37549171	gene
ENSG00000180803	ENSG00000180803	13	25863250	25863667	gene
ENSG00000181123	ENSG00000181123	22	30475364	30492804	gene
ENSG00000181514	ENSG00000181514	6	72598451	72599634	gene
ENSG00000181705	ENSG00000181705	6	80499196	80499392	gene
ENSG00000182021	ENSG00000182021	9	63111255	63127100	gene
ENSG00000182376	ENSG00000182376	16	88742767	88745748	gene
ENSG00000182625	ENSG00000182625	15	58686411	58686617	gene
ENSG00000182776	ENSG00000182776	X	52050860	52054255	gene
ENSG00000183154	ENSG00000183154	8	37734761	37737426	gene
ENSG00000183171	ENSG00000183171	X	150114378	150116520	gene
ENSG00000183239	ENSG00000183239	6	44089242	44089696	gene
ENSG00000183308	ENSG00000183308	2	200963263	201009102	gene
ENSG00000183562	ENSG00000183562	11	2989863	2991344	gene
ENSG00000183889	ENSG00000183889	16	16317444	16350590	gene
ENSG00000184084	ENSG00000184084	5	73803296	73803599	gene
ENSG00000184115	ENSG00000184115	2	110397406	110435166	gene
ENSG00000184188	ENSG00000184188	5	80299678	80302847	gene
ENSG00000184441	ENSG00000184441	21	44331234	44335851	gene
ENSG00000184566	ENSG00000184566	11	33880643	33881800	gene
ENSG00000184906	ENSG00000184906	9	40497850	40566779	gene
ENSG00000185065	ENSG00000185065	22	19447893	19450105	gene
ENSG00000185296	ENSG00000185296	5	17306381	17306960	gene
ENSG00000185641	ENSG00000185641	5	116051917	116052289	gene
ENSG00000185839	ENSG00000185839	1	58630841	58631530	gene
ENSG00000186019	ENSG00000186019	19	44103007	44113183	gene
ENSG00000186076	ENSG00000186076	12	93640822	93641586	gene
ENSG00000186148	ENSG00000186148	2	109933161	109974085	gene
ENSG00000186244	ENSG00000186244	17	49400429	49400800	gene
ENSG00000186328	ENSG00000186328	6	34715613	34715940	gene
ENSG00000186678	ENSG00000186678	X	55172717	55176026	gene
ENSG00000187185	ENSG00000187185	16	57798186	57816946	gene
ENSG00000187186	ENSG00000187186	9	34664163	34666112	gene
ENSG00000187229	ENSG00000187229	8	18720905	18734405	gene
ENSG00000187472	ENSG00000187472	6	98780257	98780505	gene
ENSG00000187812	ENSG00000187812	15	75775553	75786898	gene
ENSG00000187904	ENSG00000187904	4	6995341	6998958	gene
ENSG00000187951	ENSG00000187951	15	30658717	30772993	gene
ENSG00000188002	ENSG00000188002	5	1598920	1634005	gene
ENSG00000188078	ENSG00000188078	22	36536656	36537604	gene
ENSG00000188223	ENSG00000188223	19	35745678	35754519	gene
ENSG00000188365	ENSG00000188365	7	5419846	5423122	gene
ENSG00000188512	ENSG00000188512	8	33969567	33969879	gene
ENSG00000188525	ENSG00000188525	2	10001757	10006030	gene
ENSG00000188646	ENSG00000188646	12	74663774	74664141	gene
ENSG00000188850	ENSG00000188850	5	43336164	43348716	gene
ENSG00000188897	ENSG00000188897	16	11359845	11527245	gene
ENSG00000189229	ENSG00000189229	3	6490460	6736750	gene
ENSG00000189316	ENSG00000189316	7	64888527	64890100	gene
ENSG00000189372	ENSG00000189372	X	108383398	108383993	gene
ENSG00000196390	ENSG00000196390	5	74929880	74930566	gene
ENSG00000196395	ENSG00000196395	X	52824269	52829267	gene
ENSG00000196472	ENSG00000196472	4	69181660	69182372	gene
ENSG00000196566	ENSG00000196566	10	87610163	87660003	gene
ENSG00000196656	ENSG00000196656	4	113214046	113217170	gene
ENSG00000196758	ENSG00000196758	2	239578301	239586094	gene
ENSG00000196826	ENSG00000196826	19	12461559	12551474	gene
ENSG00000196893	ENSG00000196893	17	18951625	18954149	gene
ENSG00000197099	ENSG00000197099	3	186579476	186772986	gene
ENSG00000197149	ENSG00000197149	11	17228279	17229151	gene
ENSG00000197171	ENSG00000197171	6	29223973	29292963	gene
ENSG00000197210	ENSG00000197210	22	21114607	21124451	gene
ENSG00000197254	ENSG00000197254	11	58685086	58691861	gene
ENSG00000197320	ENSG00000197320	7	9726241	9728272	gene
